id	player_name	pass_team	home_team	away_team	pass_type	start_x	start_y	end_x	end_y
3084	Romain Alessandrini	Marseille	Marseille	Bastia	completed	67.7	31.1	71.7	37.8
3078	Yannick Cahuzac	Bastia	Marseille	Bastia	failed	58.5	37.8	67.4	34.6
3084	Romain Alessandrini	Marseille	Marseille	Bastia	failed	46.5	8.0	71.5	41.7
3078	Yannick Cahuzac	Bastia	Marseille	Bastia	completed	66.6	35.0	70.8	47.7
3073	Floyd Ayité	Bastia	Marseille	Bastia	completed	79.7	26.6	66.6	35.0
3066	Brandão	Bastia	Marseille	Bastia	completed	72.6	71.8	68.7	50.1
3270	Sadio Diallo	Bastia	Marseille	Bastia	completed	68.1	20.9	60.3	41.9
4167	Seko Fofana	Bastia	Marseille	Bastia	failed	70.8	47.7	77.3	57.7
3079	Francois Modesto	Bastia	Marseille	Bastia	completed	56.4	67.7	74.8	35.2
3079	Francois Modesto	Bastia	Marseille	Bastia	completed	38.7	68.9	62.1	54.0
4257	Lucas Silva	Marseille	Marseille	Bastia	completed	67.6	24.6	68.1	35.4
3270	Sadio Diallo	Bastia	Marseille	Bastia	failed	52.0	52.4	74.9	32.9
3079	Francois Modesto	Bastia	Marseille	Bastia	completed	37.4	83.0	64.4	47.9
3522	Yassine Jebbour	Bastia	Marseille	Bastia	completed	73.4	0.0	61.5	33.8
3477	Abdel Barrada	Marseille	Marseille	Bastia	completed	78.2	46.0	71.0	49.3
4257	Lucas Silva	Marseille	Marseille	Bastia	completed	81.2	35.6	77.5	45.8
4171	Karim Rekik	Marseille	Marseille	Bastia	failed	29.0	86.7	82.6	47.9
3073	Floyd Ayité	Bastia	Marseille	Bastia	failed	56.9	64.0	73.3	58.3
4246	Javier Manquillo	Marseille	Marseille	Bastia	failed	94.2	24.6	90.7	45.2
3084	Romain Alessandrini	Marseille	Marseille	Bastia	failed	89.8	7.8	73.4	33.3
3084	Romain Alessandrini	Marseille	Marseille	Bastia	failed	54.0	13.5	93.5	35.8
3073	Floyd Ayité	Bastia	Marseille	Bastia	completed	60.9	69.1	62.0	35.2
4167	Seko Fofana	Bastia	Marseille	Bastia	completed	66.7	42.1	74.3	52.6
4167	Seko Fofana	Bastia	Marseille	Bastia	completed	60.2	76.7	64.3	57.1
3066	Brandão	Bastia	Marseille	Bastia	completed	82.6	54.8	87.1	40.3
3075	Julian Palmieri	Bastia	Marseille	Bastia	completed	60.3	97.5	84.6	48.5
4167	Seko Fofana	Bastia	Marseille	Bastia	completed	62.0	35.2	71.4	35.4
4167	Seko Fofana	Bastia	Marseille	Bastia	completed	55.7	32.5	68.8	43.4
4232	Lass Diarra	Marseille	Marseille	Bastia	completed	63.1	91.8	61.1	59.1
3079	Francois Modesto	Bastia	Marseille	Bastia	failed	61.1	65.8	82.2	53.4
3256	Lucas Ocampos	Marseille	Marseille	Bastia	completed	55.0	33.5	64.6	48.3
3241	Gaël Danic	Bastia	Marseille	Bastia	completed	65.5	48.5	63.2	45.4
4019	Axel Ngando	Bastia	Marseille	Bastia	completed	49.0	25.4	65.5	48.5
4232	Lass Diarra	Marseille	Marseille	Bastia	failed	68.7	35.2	81.2	48.9
4257	Lucas Silva	Marseille	Marseille	Bastia	failed	72.2	37.6	76.7	39.5
3072	Ryad Boudebouz	Montpellier	Montpellier	St Etienne	completed	69.2	44.6	63.6	52.6
4143	Quentin Cornette	Montpellier	Montpellier	St Etienne	completed	58.4	38.9	69.2	44.6
3285	Hilton	Montpellier	Montpellier	St Etienne	failed	40.1	20.9	76.2	51.5
3585	Djamel Bakar	Montpellier	Montpellier	St Etienne	completed	70.3	37.4	74.8	51.5
3805	Pierre-Yves Polomat	St Etienne	Montpellier	St Etienne	completed	70.8	87.3	84.4	59.3
3150	Loic Perrin	St Etienne	Montpellier	St Etienne	failed	39.5	40.3	76.2	59.5
3289	Kévin Berigaud	Montpellier	Montpellier	St Etienne	completed	60.0	42.9	66.2	31.9
3460	Vincent Pajot	St Etienne	Montpellier	St Etienne	completed	69.6	38.9	65.4	41.3
3138	Jérémy Clément	St Etienne	Montpellier	St Etienne	completed	46.4	57.0	65.1	54.6
3460	Vincent Pajot	St Etienne	Montpellier	St Etienne	failed	18.9	46.4	65.1	57.3
4188	Rami Bensebaini	Montpellier	Montpellier	St Etienne	failed	45.4	98.5	75.6	48.5
3460	Vincent Pajot	St Etienne	Montpellier	St Etienne	completed	45.7	38.5	63.1	59.1
3285	Hilton	Montpellier	Montpellier	St Etienne	failed	34.6	36.6	68.9	47.0
3484	Jonathan Ligali	Montpellier	Montpellier	St Etienne	failed	12.9	43.8	71.0	34.0
3466	Kévin Monnet-Paquet	St Etienne	Montpellier	St Etienne	completed	94.9	35.2	89.3	42.3
3191	Nolan Roux	St Etienne	Montpellier	St Etienne	completed	73.6	69.1	69.1	54.4
3585	Djamel Bakar	Montpellier	Montpellier	St Etienne	completed	67.2	63.0	64.6	40.1
3285	Hilton	Montpellier	Montpellier	St Etienne	completed	56.2	28.6	70.7	30.1
3521	Joris Marveaux	Montpellier	Montpellier	St Etienne	completed	45.4	21.5	67.3	34.0
4143	Quentin Cornette	Montpellier	Montpellier	St Etienne	failed	88.2	30.5	84.2	37.4
3358	Valentin Eysseric	St Etienne	Montpellier	St Etienne	completed	77.9	31.3	91.2	30.1
3805	Pierre-Yves Polomat	St Etienne	Montpellier	St Etienne	completed	70.2	59.5	76.7	31.3
3285	Hilton	Montpellier	Montpellier	St Etienne	failed	33.0	22.3	87.7	38.9
3805	Pierre-Yves Polomat	St Etienne	Montpellier	St Etienne	failed	38.0	89.9	88.9	56.6
3154	Francois Clerc	St Etienne	Montpellier	St Etienne	completed	69.3	27.4	65.6	49.3
3154	Francois Clerc	St Etienne	Montpellier	St Etienne	completed	71.7	29.7	72.5	36.8
3521	Joris Marveaux	Montpellier	Montpellier	St Etienne	completed	58.4	91.6	65.2	44.0
3484	Jonathan Ligali	Montpellier	Montpellier	St Etienne	failed	19.0	27.4	74.3	30.3
4188	Rami Bensebaini	Montpellier	Montpellier	St Etienne	completed	18.0	33.6	63.7	33.1
3289	Kévin Berigaud	Montpellier	Montpellier	St Etienne	completed	70.3	74.0	68.5	57.5
3285	Hilton	Montpellier	Montpellier	St Etienne	failed	42.3	21.7	60.9	36.4
3072	Ryad Boudebouz	Montpellier	Montpellier	St Etienne	completed	85.7	28.4	80.4	43.0
3293	Paul Lasne	Montpellier	Montpellier	St Etienne	failed	61.8	69.9	75.8	37.6
4188	Rami Bensebaini	Montpellier	Montpellier	St Etienne	failed	49.8	44.4	62.8	38.2
3298	Mathieu Deplagne	Montpellier	Montpellier	St Etienne	completed	62.8	14.5	68.0	43.8
3521	Joris Marveaux	Montpellier	Montpellier	St Etienne	completed	60.0	73.6	64.4	45.4
3358	Valentin Eysseric	St Etienne	Montpellier	St Etienne	failed	84.2	22.9	84.6	52.4
3289	Kévin Berigaud	Montpellier	Montpellier	St Etienne	failed	61.0	73.6	64.1	57.7
3154	Francois Clerc	St Etienne	Montpellier	St Etienne	completed	65.4	10.3	73.6	37.0
3358	Valentin Eysseric	St Etienne	Montpellier	St Etienne	failed	76.7	39.3	71.0	38.7
3072	Ryad Boudebouz	Montpellier	Montpellier	St Etienne	completed	69.1	84.8	77.4	48.9
3557	Bryan Dabo	Montpellier	Montpellier	St Etienne	completed	54.7	31.3	67.0	43.2
3072	Ryad Boudebouz	Montpellier	Montpellier	St Etienne	completed	63.1	19.5	65.8	47.2
3293	Paul Lasne	Montpellier	Montpellier	St Etienne	failed	67.2	43.2	74.5	32.5
3557	Bryan Dabo	Montpellier	Montpellier	St Etienne	failed	65.9	46.8	82.2	49.3
3138	Jérémy Clément	St Etienne	Montpellier	St Etienne	failed	36.7	66.9	69.3	52.1
3146	Fabien Lemoine	St Etienne	Montpellier	St Etienne	completed	62.2	67.1	65.5	51.9
3154	Francois Clerc	St Etienne	Montpellier	St Etienne	completed	43.0	14.5	66.6	36.2
3506	Jonathan Bamba	St Etienne	Montpellier	St Etienne	failed	54.3	21.5	63.7	32.3
3289	Kévin Berigaud	Montpellier	Montpellier	St Etienne	completed	81.9	52.4	80.8	47.2
3293	Paul Lasne	Montpellier	Montpellier	St Etienne	completed	68.5	24.0	81.9	52.4
4259	Robert Beric	St Etienne	Montpellier	St Etienne	completed	67.8	44.0	63.7	49.5
3151	Moustapha Bayal Sall	St Etienne	Montpellier	St Etienne	completed	31.1	41.7	65.4	43.0
3521	Joris Marveaux	Montpellier	Montpellier	St Etienne	completed	54.7	51.5	70.0	38.5
3146	Fabien Lemoine	St Etienne	Montpellier	St Etienne	failed	91.6	27.0	87.2	39.7
3358	Valentin Eysseric	St Etienne	Montpellier	St Etienne	failed	63.1	55.8	71.0	52.6
3798	Jérôme Roussillon	Montpellier	Montpellier	St Etienne	failed	88.3	77.3	81.6	47.9
3506	Jonathan Bamba	St Etienne	Montpellier	St Etienne	completed	75.2	22.9	82.6	32.9
3358	Valentin Eysseric	St Etienne	Montpellier	St Etienne	completed	73.7	30.1	76.0	37.6
3484	Jonathan Ligali	Montpellier	Montpellier	St Etienne	completed	21.8	23.1	62.5	31.5
3150	Loic Perrin	St Etienne	Montpellier	St Etienne	failed	30.5	61.3	66.1	49.5
4169	Yacouba Sylla	Rennes	Nantes	Rennes	completed	56.4	14.8	75.1	33.5
3463	Adrien Thomasson	Nantes	Nantes	Rennes	completed	72.5	29.9	77.7	30.5
4189	Kolbeinn Sigthorsson	Nantes	Nantes	Rennes	completed	69.9	56.4	70.2	38.0
3306	Emiliano Sala	Nantes	Nantes	Rennes	completed	58.9	77.6	69.9	56.4
4169	Yacouba Sylla	Rennes	Nantes	Rennes	failed	66.2	9.0	84.0	54.6
3224	Benjamin André	Rennes	Nantes	Rennes	failed	54.4	49.7	64.6	52.1
3219	Steven Moreira	Rennes	Nantes	Rennes	completed	61.7	11.9	80.0	31.1
3333	Valentin Rongier	Nantes	Nantes	Rennes	failed	84.6	89.1	82.8	44.9
4189	Kolbeinn Sigthorsson	Nantes	Nantes	Rennes	failed	54.4	57.0	74.6	51.3
4190	Adryan	Nantes	Nantes	Rennes	failed	66.2	22.8	75.3	35.0
4169	Yacouba Sylla	Rennes	Nantes	Rennes	completed	53.8	21.3	79.6	41.9
3214	Paul-Georges Ntep	Rennes	Nantes	Rennes	failed	67.8	49.7	82.2	58.5
3219	Steven Moreira	Rennes	Nantes	Rennes	failed	27.0	0.0	94.1	43.0
3224	Benjamin André	Rennes	Nantes	Rennes	failed	33.8	51.1	62.9	36.0
3871	Léo Dubois	Nantes	Nantes	Rennes	failed	67.1	6.1	64.9	31.7
3785	Koffi Djidji	Nantes	Nantes	Rennes	failed	31.9	15.2	60.6	34.8
4190	Adryan	Nantes	Nantes	Rennes	failed	63.0	46.9	71.6	49.9
3326	Lucas Deaux	Nantes	Nantes	Rennes	failed	49.6	85.2	69.1	47.5
3785	Koffi Djidji	Nantes	Nantes	Rennes	completed	92.3	55.3	96.9	41.5
4169	Yacouba Sylla	Rennes	Nantes	Rennes	completed	55.8	23.5	64.7	39.7
3871	Léo Dubois	Nantes	Nantes	Rennes	failed	86.6	0.0	88.9	39.0
4189	Kolbeinn Sigthorsson	Nantes	Nantes	Rennes	failed	62.6	17.4	75.9	51.9
4169	Yacouba Sylla	Rennes	Nantes	Rennes	completed	58.1	23.5	62.5	38.3
4103	Giovanni Sio	Rennes	Nantes	Rennes	failed	66.5	15.0	61.5	35.8
3215	Abdoulaye Doucouré	Rennes	Nantes	Rennes	failed	76.6	67.7	86.0	47.2
3224	Benjamin André	Rennes	Nantes	Rennes	failed	46.3	19.4	95.4	34.9
3225	Sylvain Armand	Rennes	Nantes	Rennes	completed	65.8	56.2	67.3	37.8
4189	Kolbeinn Sigthorsson	Nantes	Nantes	Rennes	completed	67.0	32.5	63.1	40.2
3326	Lucas Deaux	Nantes	Nantes	Rennes	completed	55.3	40.4	67.0	32.5
3306	Emiliano Sala	Nantes	Nantes	Rennes	completed	65.9	82.2	66.7	40.4
3224	Benjamin André	Rennes	Nantes	Rennes	failed	68.9	63.6	83.0	54.2
4189	Kolbeinn Sigthorsson	Nantes	Nantes	Rennes	completed	69.5	66.9	64.4	53.5
4103	Giovanni Sio	Rennes	Nantes	Rennes	failed	70.3	43.2	80.8	42.1
3334	Maxime Dupé	Nantes	Nantes	Rennes	completed	15.7	43.4	65.5	52.3
4169	Yacouba Sylla	Rennes	Nantes	Rennes	completed	63.1	60.7	78.2	48.9
3224	Benjamin André	Rennes	Nantes	Rennes	completed	64.4	81.0	61.1	59.7
3463	Adrien Thomasson	Nantes	Nantes	Rennes	completed	69.8	36.4	76.3	35.6
3333	Valentin Rongier	Nantes	Nantes	Rennes	completed	68.0	35.6	72.7	35.8
3326	Lucas Deaux	Nantes	Nantes	Rennes	completed	64.2	25.3	68.0	35.6
3326	Lucas Deaux	Nantes	Nantes	Rennes	completed	74.6	80.8	68.3	48.9
3463	Adrien Thomasson	Nantes	Nantes	Rennes	failed	68.3	48.9	74.9	52.7
3463	Adrien Thomasson	Nantes	Nantes	Rennes	failed	64.7	39.0	67.1	46.9
3333	Valentin Rongier	Nantes	Nantes	Rennes	failed	68.9	50.9	68.4	44.0
3215	Abdoulaye Doucouré	Rennes	Nantes	Rennes	completed	72.2	49.1	67.2	52.4
4169	Yacouba Sylla	Rennes	Nantes	Rennes	completed	60.9	50.7	72.2	49.1
3225	Sylvain Armand	Rennes	Nantes	Rennes	failed	28.2	54.8	64.0	30.3
4169	Yacouba Sylla	Rennes	Nantes	Rennes	failed	75.6	63.2	78.4	58.9
3213	Mexer	Rennes	Nantes	Rennes	failed	21.2	33.1	65.9	34.8
3225	Sylvain Armand	Rennes	Nantes	Rennes	completed	46.9	67.9	87.4	53.4
3333	Valentin Rongier	Nantes	Nantes	Rennes	completed	61.2	34.6	70.3	42.4
4189	Kolbeinn Sigthorsson	Nantes	Nantes	Rennes	completed	70.5	32.7	61.2	34.6
3333	Valentin Rongier	Nantes	Nantes	Rennes	completed	60.2	21.8	70.5	32.7
3225	Sylvain Armand	Rennes	Nantes	Rennes	failed	55.0	55.8	78.5	35.8
3306	Emiliano Sala	Nantes	Nantes	Rennes	failed	70.3	42.4	93.4	36.6
3463	Adrien Thomasson	Nantes	Nantes	Rennes	failed	60.0	93.1	70.5	43.2
4189	Kolbeinn Sigthorsson	Nantes	Nantes	Rennes	completed	77.4	25.7	75.0	38.0
3214	Paul-Georges Ntep	Rennes	Nantes	Rennes	completed	84.8	36.4	82.6	46.4
3219	Steven Moreira	Rennes	Nantes	Rennes	completed	74.9	20.3	84.8	36.4
4103	Giovanni Sio	Rennes	Nantes	Rennes	failed	59.9	28.9	68.7	30.5
3228	Mehdi Zeffane	Rennes	Nantes	Rennes	completed	64.4	7.8	76.4	51.3
3215	Abdoulaye Doucouré	Rennes	Nantes	Rennes	completed	84.5	56.8	76.3	48.7
3224	Benjamin André	Rennes	Nantes	Rennes	completed	65.8	67.9	84.5	56.8
3326	Lucas Deaux	Nantes	Nantes	Rennes	completed	61.2	69.7	63.8	36.8
3333	Valentin Rongier	Nantes	Nantes	Rennes	failed	54.4	8.3	76.7	55.1
3214	Paul-Georges Ntep	Rennes	Nantes	Rennes	failed	70.0	72.8	76.0	41.5
3333	Valentin Rongier	Nantes	Nantes	Rennes	completed	70.3	46.1	75.9	47.1
3326	Lucas Deaux	Nantes	Nantes	Rennes	completed	72.0	85.6	70.3	46.1
3333	Valentin Rongier	Nantes	Nantes	Rennes	completed	59.5	11.1	65.4	38.4
3326	Lucas Deaux	Nantes	Nantes	Rennes	failed	75.9	47.1	93.7	48.7
3215	Abdoulaye Doucouré	Rennes	Nantes	Rennes	completed	68.7	42.5	64.1	53.6
3333	Valentin Rongier	Nantes	Nantes	Rennes	completed	78.2	74.7	70.2	39.8
4198	Jean Seri	Nice	Nice	Guingamp	completed	55.7	77.3	65.6	54.2
3366	Nampalys Mendy	Nice	Nice	Guingamp	completed	60.7	17.2	65.9	33.6
3368	Jérémy Pied	Nice	Nice	Guingamp	completed	66.9	5.4	78.2	33.5
4199	Hatem Ben Arfa	Nice	Nice	Guingamp	completed	72.3	65.8	72.9	52.1
3366	Nampalys Mendy	Nice	Nice	Guingamp	failed	59.8	61.1	65.9	59.3
3167	Lionel Mathis	Guingamp	Nice	Guingamp	failed	72.5	57.5	82.0	52.3
3368	Jérémy Pied	Nice	Nice	Guingamp	completed	59.0	15.0	62.6	31.9
4126	Marcus Coco	Guingamp	Nice	Guingamp	completed	63.6	6.4	73.8	41.1
3366	Nampalys Mendy	Nice	Nice	Guingamp	completed	63.1	30.3	67.2	53.4
3368	Jérémy Pied	Nice	Nice	Guingamp	completed	71.4	0.0	63.1	30.3
3543	Younousse Sankhare	Guingamp	Nice	Guingamp	failed	51.6	59.3	83.0	31.5
4199	Hatem Ben Arfa	Nice	Nice	Guingamp	failed	68.8	69.5	96.1	40.7
3123	Nicolas Benezet	Guingamp	Nice	Guingamp	completed	79.5	84.0	88.9	57.0
4126	Marcus Coco	Guingamp	Nice	Guingamp	completed	79.2	22.3	75.4	42.7
3782	Jimmy Briand	Guingamp	Nice	Guingamp	failed	86.6	57.0	86.4	52.8
4126	Marcus Coco	Guingamp	Nice	Guingamp	failed	93.4	26.8	85.2	43.2
3368	Jérémy Pied	Nice	Nice	Guingamp	completed	71.9	30.5	75.1	50.9
3490	Vincent Koziello	Nice	Nice	Guingamp	failed	40.8	67.5	68.7	56.4
3366	Nampalys Mendy	Nice	Nice	Guingamp	completed	53.1	41.3	65.4	41.9
3258	Valère Germain	Nice	Nice	Guingamp	completed	70.6	50.3	71.4	58.1
4198	Jean Seri	Nice	Nice	Guingamp	completed	74.5	54.8	70.6	50.3
3500	Alassane Pléa	Nice	Nice	Guingamp	completed	60.6	31.5	74.5	54.8
4198	Jean Seri	Nice	Nice	Guingamp	completed	61.8	69.9	65.5	59.5
3782	Jimmy Briand	Guingamp	Nice	Guingamp	completed	85.5	43.0	77.4	41.7
4126	Marcus Coco	Guingamp	Nice	Guingamp	completed	98.3	26.6	83.3	35.8
3433	Jonas Lössl	Guingamp	Nice	Guingamp	completed	20.4	22.9	70.0	56.8
3433	Jonas Lössl	Guingamp	Nice	Guingamp	failed	15.4	55.2	73.0	47.0
4199	Hatem Ben Arfa	Nice	Nice	Guingamp	failed	57.4	35.6	93.0	51.7
3368	Jérémy Pied	Nice	Nice	Guingamp	completed	65.0	24.4	66.7	54.6
3490	Vincent Koziello	Nice	Nice	Guingamp	failed	69.3	71.1	71.4	53.6
3500	Alassane Pléa	Nice	Nice	Guingamp	failed	72.3	64.2	72.9	58.9
3368	Jérémy Pied	Nice	Nice	Guingamp	failed	39.8	3.5	87.9	31.1
3123	Nicolas Benezet	Guingamp	Nice	Guingamp	failed	70.2	70.5	67.4	57.1
3543	Younousse Sankhare	Guingamp	Nice	Guingamp	failed	44.1	51.1	75.2	51.9
3500	Alassane Pléa	Nice	Nice	Guingamp	completed	71.0	63.0	75.8	36.4
3500	Alassane Pléa	Nice	Nice	Guingamp	completed	85.2	54.6	85.3	43.0
3500	Alassane Pléa	Nice	Nice	Guingamp	completed	75.2	41.9	76.3	48.7
4198	Jean Seri	Nice	Nice	Guingamp	completed	62.8	59.7	69.5	37.2
3258	Valère Germain	Nice	Nice	Guingamp	failed	76.3	48.7	72.1	51.1
4198	Jean Seri	Nice	Nice	Guingamp	failed	61.8	63.6	72.6	36.8
3853	Mana Dembele	Guingamp	Nice	Guingamp	failed	56.4	45.0	67.6	46.6
4198	Jean Seri	Nice	Nice	Guingamp	completed	72.1	52.8	78.4	52.3
4199	Hatem Ben Arfa	Nice	Nice	Guingamp	completed	73.6	38.0	72.1	52.8
3500	Alassane Pléa	Nice	Nice	Guingamp	completed	56.4	59.7	65.0	36.4
3490	Vincent Koziello	Nice	Nice	Guingamp	completed	70.2	20.1	63.3	30.7
3167	Lionel Mathis	Guingamp	Nice	Guingamp	completed	71.3	63.6	71.3	30.1
4191	Nill de Pauw	Guingamp	Nice	Guingamp	failed	74.7	30.9	88.3	30.1
3368	Jérémy Pied	Nice	Nice	Guingamp	failed	61.4	6.8	73.6	38.9
4198	Jean Seri	Nice	Nice	Guingamp	completed	52.9	66.9	64.4	48.1
3782	Jimmy Briand	Guingamp	Nice	Guingamp	completed	77.0	30.7	77.1	31.5
3171	Christophe Kerbrat	Guingamp	Nice	Guingamp	completed	47.9	21.5	77.0	30.7
3490	Vincent Koziello	Nice	Nice	Guingamp	completed	45.0	33.8	61.3	33.5
4262	Mickael Le Bihan	Nice	Nice	Guingamp	failed	72.1	42.5	78.1	42.5
3500	Alassane Pléa	Nice	Nice	Guingamp	failed	62.9	38.7	79.5	38.7
3433	Jonas Lössl	Guingamp	Nice	Guingamp	failed	14.3	47.7	65.1	33.1
4262	Mickael Le Bihan	Nice	Nice	Guingamp	failed	73.8	63.4	70.4	57.1
4262	Mickael Le Bihan	Nice	Nice	Guingamp	failed	93.3	75.0	91.1	58.5
3433	Jonas Lössl	Guingamp	Nice	Guingamp	failed	15.8	50.3	69.3	30.5
3355	Mouez Hassen	Nice	Nice	Guingamp	failed	20.7	39.1	80.3	32.9
3543	Younousse Sankhare	Guingamp	Nice	Guingamp	completed	97.1	67.7	94.9	54.6
4242	Wallyson Mallmann	Nice	Nice	Guingamp	completed	72.9	59.5	78.6	59.9
4198	Jean Seri	Nice	Nice	Guingamp	completed	71.7	37.8	71.9	58.9
4242	Wallyson Mallmann	Nice	Nice	Guingamp	failed	70.8	67.1	86.6	38.3
3368	Jérémy Pied	Nice	Nice	Guingamp	failed	40.8	5.4	72.5	51.9
4263	Ricardo Pereira	Nice	Nice	Guingamp	completed	88.2	78.3	86.4	54.2
4262	Mickael Le Bihan	Nice	Nice	Guingamp	completed	74.1	40.7	74.1	36.6
3435	Reynald Lemaître	Guingamp	Nice	Guingamp	completed	24.1	54.0	71.3	30.5
4262	Mickael Le Bihan	Nice	Nice	Guingamp	failed	68.4	83.6	72.5	51.9
4242	Wallyson Mallmann	Nice	Nice	Guingamp	completed	72.2	60.9	76.3	50.1
4199	Hatem Ben Arfa	Nice	Nice	Guingamp	completed	70.6	22.5	97.8	34.8
4199	Hatem Ben Arfa	Nice	Nice	Guingamp	completed	68.4	28.9	69.3	43.6
4198	Jean Seri	Nice	Nice	Guingamp	failed	76.4	50.1	77.5	58.7
4262	Mickael Le Bihan	Nice	Nice	Guingamp	failed	97.8	34.8	91.9	44.2
4199	Hatem Ben Arfa	Nice	Nice	Guingamp	failed	77.5	36.0	84.9	46.4
4198	Jean Seri	Nice	Nice	Guingamp	failed	69.9	45.0	72.1	44.4
3452	Maxwell	PSG	PSG	Bordeaux	completed	75.8	63.6	73.3	53.6
3395	Lucas Moura	PSG	PSG	Bordeaux	completed	68.9	63.2	73.6	54.2
3395	Lucas Moura	PSG	PSG	Bordeaux	failed	69.7	53.2	70.8	53.8
3593	Henri Saivet	Bordeaux	PSG	Bordeaux	failed	23.7	30.1	63.1	37.8
3315	Wahbi Khazri	Bordeaux	PSG	Bordeaux	completed	47.7	3.9	66.6	41.5
3405	Marco Verratti	PSG	PSG	Bordeaux	completed	55.8	45.6	67.8	42.9
3496	Enzo Crivelli	Bordeaux	PSG	Bordeaux	completed	67.6	58.3	72.3	56.8
3312	Nicolas Maurice-Belay	Bordeaux	PSG	Bordeaux	completed	71.0	70.5	67.6	58.3
3496	Enzo Crivelli	Bordeaux	PSG	Bordeaux	failed	62.2	75.0	71.1	41.7
3397	Edinson Cavani	PSG	PSG	Bordeaux	completed	79.6	49.1	76.1	48.9
3405	Marco Verratti	PSG	PSG	Bordeaux	completed	72.9	29.1	79.6	48.9
3405	Marco Verratti	PSG	PSG	Bordeaux	completed	59.8	35.1	63.2	34.2
3396	Thiago Motta	PSG	PSG	Bordeaux	completed	64.7	33.6	60.4	37.1
3489	Andre Biyogo Poko	Bordeaux	PSG	Bordeaux	completed	59.2	11.9	65.1	35.2
3401	Serge Aurier	PSG	PSG	Bordeaux	completed	75.4	28.7	70.7	45.0
3405	Marco Verratti	PSG	PSG	Bordeaux	failed	71.1	48.1	93.0	47.6
3303	Abdou Traoré	Bordeaux	PSG	Bordeaux	failed	63.7	46.4	76.7	43.6
3301	Nicolas Pallois	Bordeaux	PSG	Bordeaux	failed	36.4	71.8	70.3	34.6
3395	Lucas Moura	PSG	PSG	Bordeaux	completed	65.8	58.3	68.8	47.2
3396	Thiago Motta	PSG	PSG	Bordeaux	completed	74.7	22.3	74.5	44.2
3396	Thiago Motta	PSG	PSG	Bordeaux	completed	55.7	21.5	61.1	31.9
3395	Lucas Moura	PSG	PSG	Bordeaux	completed	95.3	67.9	92.7	54.4
4252	Ángel Di María	PSG	PSG	Bordeaux	completed	72.3	44.0	85.2	43.0
3451	Blaise Matuidi	PSG	PSG	Bordeaux	failed	73.8	49.9	75.4	52.3
3405	Marco Verratti	PSG	PSG	Bordeaux	failed	66.7	47.7	75.5	59.3
3312	Nicolas Maurice-Belay	Bordeaux	PSG	Bordeaux	failed	72.8	77.9	85.2	46.6
4252	Ángel Di María	PSG	PSG	Bordeaux	completed	67.6	41.3	72.5	42.3
3405	Marco Verratti	PSG	PSG	Bordeaux	completed	68.2	40.5	65.1	32.5
3451	Blaise Matuidi	PSG	PSG	Bordeaux	completed	72.8	29.1	68.2	40.5
3405	Marco Verratti	PSG	PSG	Bordeaux	completed	74.9	33.5	84.5	30.5
3451	Blaise Matuidi	PSG	PSG	Bordeaux	completed	81.2	13.1	73.6	33.3
3396	Thiago Motta	PSG	PSG	Bordeaux	completed	65.2	25.4	71.5	43.0
3405	Marco Verratti	PSG	PSG	Bordeaux	failed	74.1	43.9	91.6	41.2
3391	Thiago Silva	PSG	PSG	Bordeaux	completed	47.3	47.7	68.9	38.9
3312	Nicolas Maurice-Belay	Bordeaux	PSG	Bordeaux	completed	68.4	69.9	70.2	57.7
3496	Enzo Crivelli	Bordeaux	PSG	Bordeaux	failed	90.8	25.6	93.0	51.1
3395	Lucas Moura	PSG	PSG	Bordeaux	completed	74.9	45.0	71.1	46.6
4252	Ángel Di María	PSG	PSG	Bordeaux	completed	70.0	31.3	74.9	44.8
4228	Milan Gajic	Bordeaux	PSG	Bordeaux	completed	76.2	23.5	77.8	36.2
3315	Wahbi Khazri	Bordeaux	PSG	Bordeaux	completed	78.2	80.7	70.0	38.0
4252	Ángel Di María	PSG	PSG	Bordeaux	failed	74.1	32.5	77.1	31.9
4252	Ángel Di María	PSG	PSG	Bordeaux	failed	57.7	27.2	91.8	56.0
4228	Milan Gajic	Bordeaux	PSG	Bordeaux	failed	59.6	54.6	68.5	55.4
3315	Wahbi Khazri	Bordeaux	PSG	Bordeaux	completed	85.7	17.2	79.7	55.6
4252	Ángel Di María	PSG	PSG	Bordeaux	completed	76.2	35.0	81.5	49.3
3397	Edinson Cavani	PSG	PSG	Bordeaux	completed	74.9	40.1	75.6	35.0
3405	Marco Verratti	PSG	PSG	Bordeaux	completed	73.2	19.9	74.9	40.1
3391	Thiago Silva	PSG	PSG	Bordeaux	failed	45.1	29.1	82.9	52.3
3397	Edinson Cavani	PSG	PSG	Bordeaux	completed	63.3	64.2	66.2	52.3
3496	Enzo Crivelli	Bordeaux	PSG	Bordeaux	completed	70.3	40.1	65.2	48.3
4264	Pablo	Bordeaux	PSG	Bordeaux	failed	55.7	40.3	72.5	43.4
3310	Cédric Carrasso	Bordeaux	PSG	Bordeaux	failed	14.9	27.4	78.5	32.7
3593	Henri Saivet	Bordeaux	PSG	Bordeaux	failed	58.3	18.4	63.9	30.3
3405	Marco Verratti	PSG	PSG	Bordeaux	completed	71.1	28.0	69.5	43.8
3593	Henri Saivet	Bordeaux	PSG	Bordeaux	completed	50.1	70.3	62.9	43.2
